225	147	-9.56	-60.81	105.42	
226	147	-9.60	-60.80	105.47	
227	147	-9.62	-60.78	105.51	
228	147	-9.65	-60.76	105.55	
229	147	-9.67	-60.74	105.59	
230	147	-9.63	-60.70	105.54	
231	147	-9.64	-60.69	105.55	
232	147	-9.64	-60.68	105.56	
233	147	-9.65	-60.66	105.56	
234	147	-9.64	-60.66	105.55	
235	147	-9.63	-60.64	105.54	
236	147	-9.64	-60.61	105.53	
237	147	-9.65	-60.60	105.54	
238	147	-9.66	-60.60	105.55	
239	147	-9.68	-60.60	105.58	
240	147	-9.71	-60.59	105.62	
241	147	-9.74	-60.57	105.67	
242	147	-9.62	-60.56	105.51	
243	147	-9.63	-60.56	105.53	
244	147	-9.63	-60.56	105.53	
245	147	-9.64	-60.56	105.55	
246	147	-9.65	-60.56	105.55	
247	147	-9.65	-60.56	105.55	
248	147	-9.76	-60.52	105.65	
249	147	-9.75	-60.51	105.64	
250	147	-9.74	-60.51	105.62	
251	147	-9.74	-60.50	105.61	
252	147	-9.74	-60.49	105.60	
253	147	-9.75	-60.48	105.60	
254	147	-9.84	-60.43	105.68	
255	147	-9.86	-60.42	105.70	
0	147	-9.89	-60.40	105.73	
1	147	-9.90	-60.38	105.75	
2	147	-9.93	-60.38	105.78	
3	147	-9.96	-60.37	105.81	
4	147	-10.08	-60.31	105.93	
5	147	-10.12	-60.30	105.98	
6	147	-10.16	-60.29	106.04	
7	147	-10.19	-60.28	106.08	
8	147	-10.22	-60.28	106.11	
9	147	-10.25	-60.28	106.14	
10	147	-10.33	-60.24	106.20	
11	147	-10.35	-60.23	106.22	
12	147	-10.37	-60.23	106.25	
13	147	-10.39	-60.23	106.28	
14	147	-10.42	-60.22	106.32	
15	147	-10.44	-60.21	106.35	
16	147	-10.35	-60.18	106.24	
17	147	-10.37	-60.18	106.26	
18	147	-10.37	-60.19	106.27	
19	147	-10.38	-60.19	106.28	
20	147	-10.39	-60.20	106.29	
21	147	-10.41	-60.21	106.30	
22	147	-10.33	-60.19	106.19	
23	147	-10.34	-60.20	106.21	
24	147	-10.35	-60.21	106.22	
25	147	-10.35	-60.21	106.23	
26	147	-10.37	-60.21	106.26	
27	147	-10.38	-60.21	106.27	
28	147	-10.30	-60.18	106.17	
29	147	-10.31	-60.18	106.19	
30	147	-10.33	-60.19	106.22	
31	147	-10.35	-60.19	106.25	
32	147	-10.36	-60.19	106.27	
33	147	-10.37	-60.20	106.29	
34	147	-10.33	-60.18	106.22	
35	147	-10.34	-60.18	106.24	
36	147	-10.35	-60.19	106.24	
37	147	-10.36	-60.20	106.26	
38	147	-10.37	-60.20	106.27	
39	147	-10.38	-60.22	106.29	
40	147	-10.32	-60.20	106.20	
41	147	-10.34	-60.20	106.21	
42	147	-10.35	-60.21	106.22	
43	147	-10.34	-60.22	106.22	
44	147	-10.34	-60.22	106.22	
45	147	-10.35	-60.23	106.22	
46	147	-10.30	-60.21	106.16	
47	147	-10.30	-60.22	106.16	
48	147	-10.30	-60.22	106.17	
49	147	-10.30	-60.23	106.18	
50	147	-10.30	-60.23	106.18	
51	147	-10.32	-60.24	106.20	
52	147	-10.36	-60.20	106.25	
53	147	-10.37	-60.20	106.27	
54	147	-10.39	-60.20	106.30	
55	147	-10.41	-60.20	106.32	
56	147	-10.41	-60.20	106.34	
57	147	-10.43	-60.20	106.37	
58	147	-10.53	-60.17	106.47	
59	147	-10.54	-60.17	106.50	
60	147	-10.57	-60.18	106.52	
61	147	-10.58	-60.20	106.54	
62	147	-10.59	-60.20	106.55	
63	147	-10.59	-60.22	106.56	
64	147	-10.70	-60.18	106.67	
65	147	-10.71	-60.19	106.67	
66	147	-10.70	-60.20	106.66	
67	147	-10.69	-60.21	106.66	
68	147	-10.69	-60.22	106.66	
69	147	-10.70	-60.22	106.67	
70	147	-10.58	-60.20	106.54	
71	147	-10.58	-60.20	106.55	
72	147	-10.58	-60.20	106.56	
73	147	-10.57	-60.19	106.57	
74	147	-10.58	-60.19	106.58	
75	147	-10.59	-60.19	106.59	
76	147	-10.56	-60.16	106.56	
77	147	-10.57	-60.17	106.57	
78	147	-10.58	-60.18	106.58	
79	147	-10.59	-60.19	106.59	
80	147	-10.60	-60.20	106.60	
81	147	-10.62	-60.22	106.61	
82	147	-10.49	-60.22	106.45	
83	147	-10.50	-60.23	106.45	
84	147	-10.51	-60.24	106.46	
85	147	-10.51	-60.24	106.47	
86	147	-10.52	-60.25	106.47	
87	147	-10.51	-60.26	106.47	
88	147	-10.59	-60.22	106.55	
89	147	-10.59	-60.22	106.56	
90	147	-10.58	-60.22	106.54	
91	147	-10.58	-60.23	106.55	
92	147	-10.58	-60.23	106.55	
93	147	-10.58	-60.23	106.55	
94	147	-10.54	-60.20	106.50	
95	147	-10.54	-60.21	106.50	
96	147	-10.54	-60.22	106.51	
97	147	-10.55	-60.22	106.52	
98	147	-10.55	-60.23	106.52	
99	147	-10.56	-60.24	106.54	
100	147	-10.48	-60.23	106.44	
101	147	-10.50	-60.24	106.45	
102	147	-10.51	-60.25	106.47	
103	147	-10.52	-60.26	106.49	
104	147	-10.53	-60.27	106.50	
105	147	-10.54	-60.28	106.52	
106	147	-10.62	-60.25	106.59	
107	147	-10.62	-60.26	106.60	
108	147	-10.62	-60.27	106.61	
109	147	-10.63	-60.28	106.62	
110	147	-10.63	-60.28	106.62	
111	147	-10.63	-60.29	106.62	
112	147	-10.75	-60.25	106.75	
113	147	-10.75	-60.26	106.75	
114	147	-10.75	-60.26	106.75	
115	147	-10.75	-60.27	106.75	
116	147	-10.74	-60.27	106.75	
117	147	-10.74	-60.29	106.75	
118	147	-10.70	-60.26	106.69	
119	147	-10.69	-60.26	106.68	
120	147	-10.69	-60.27	106.68	
121	147	-10.69	-60.29	106.69	
122	147	-10.69	-60.29	106.69	
123	147	-10.70	-60.30	106.69	
124	147	-10.60	-60.28	106.56	
125	147	-10.61	-60.29	106.57	
126	147	-10.61	-60.30	106.57	
127	147	-10.61	-60.31	106.57	
128	147	-10.61	-60.31	106.58	
129	147	-10.62	-60.32	106.59	
130	147	-10.63	-60.30	106.59	
131	147	-10.63	-60.29	106.59	
132	147	-10.63	-60.31	106.60	
133	147	-10.63	-60.31	106.61	
134	147	-10.63	-60.32	106.62	
135	147	-10.63	-60.32	106.62	
136	147	-10.44	-60.32	106.38	
137	147	-10.44	-60.33	106.39	
138	147	-10.43	-60.33	106.38	
139	147	-10.43	-60.34	106.38	
140	147	-10.42	-60.34	106.38	
141	147	-10.42	-60.35	106.38	
142	147	-10.27	-60.34	106.21	
143	147	-10.28	-60.35	106.21	
144	147	-10.29	-60.35	106.24	
145	147	-10.30	-60.36	106.25	
146	147	-10.31	-60.37	106.26	
147	147	-10.32	-60.37	106.27	
148	147	-10.29	-60.35	106.22	
149	147	-10.28	-60.36	106.21	
150	147	-10.27	-60.37	106.20	
151	147	-10.27	-60.38	106.20	
152	147	-10.27	-60.39	106.20	
153	147	-10.27	-60.40	106.20	
154	147	-10.27	-60.37	106.19	
155	147	-10.27	-60.39	106.20	
156	147	-10.27	-60.40	106.19	
157	147	-10.27	-60.41	106.19	
158	147	-10.26	-60.41	106.18	
159	147	-10.26	-60.43	106.19	
160	147	-10.33	-60.39	106.25	
161	147	-10.33	-60.40	106.26	
162	147	-10.33	-60.41	106.27	
163	147	-10.34	-60.41	106.27	
164	147	-10.34	-60.42	106.28	
165	147	-10.34	-60.42	106.28	
166	147	-10.44	-60.38	106.39	
167	147	-10.44	-60.39	106.39	
168	147	-10.45	-60.39	106.41	
169	147	-10.45	-60.40	106.42	
170	147	-10.47	-60.41	106.44	
171	147	-10.48	-60.41	106.46	
172	147	-10.63	-60.37	106.62	
173	147	-10.65	-60.38	106.63	
174	147	-10.65	-60.39	106.63	
175	147	-10.66	-60.40	106.63	
176	147	-10.65	-60.41	106.62	
177	147	-10.65	-60.43	106.61	
178	147	-10.53	-60.43	106.44	
179	147	-10.52	-60.44	106.43	
180	147	-10.52	-60.45	106.42	
181	147	-10.52	-60.46	106.41	
182	147	-10.52	-60.48	106.40	
183	147	-10.52	-60.49	106.40	
184	147	-10.40	-60.48	106.23	
185	147	-10.39	-60.49	106.21	
186	147	-10.38	-60.51	106.19	
187	147	-10.37	-60.53	106.17	
188	147	-10.36	-60.54	106.15	
189	147	-10.34	-60.54	106.12	
190	147	-10.36	-60.52	106.12	
191	147	-10.35	-60.52	106.10	
192	147	-10.34	-60.54	106.10	
193	147	-10.34	-60.54	106.09	
194	147	-10.35	-60.54	106.10	
195	147	-10.35	-60.54	106.12	
196	147	-10.48	-60.50	106.26	
197	147	-10.49	-60.50	106.27	
198	147	-10.50	-60.51	106.29	
199	147	-10.51	-60.51	106.30	
200	147	-10.52	-60.51	106.31	
201	147	-10.53	-60.52	106.32	
202	147	-10.54	-60.48	106.33	
203	147	-10.53	-60.49	106.32	
204	147	-10.53	-60.50	106.32	
205	147	-10.52	-60.51	106.32	
206	147	-10.52	-60.52	106.32	
207	147	-10.51	-60.53	106.31	
208	147	-10.39	-60.51	106.15	
209	147	-10.38	-60.52	106.14	
210	147	-10.38	-60.53	106.14	
211	147	-10.38	-60.54	106.13	
212	147	-10.38	-60.55	106.13	
213	147	-10.38	-60.56	106.13	
214	147	-10.53	-60.52	106.29	
215	147	-10.53	-60.53	106.29	
216	147	-10.53	-60.54	106.29	
217	147	-10.53	-60.55	106.29	
218	147	-10.54	-60.56	106.31	
219	147	-10.55	-60.56	106.32	
220	147	-10.66	-60.52	106.43	
221	147	-10.66	-60.53	106.44	
222	147	-10.65	-60.54	106.44	
223	147	-10.66	-60.54	106.45	
224	147	-10.66	-60.55	106.44	
225	147	-10.66	-60.56	106.45	
226	147	-10.69	-60.52	106.46	
227	147	-10.69	-60.53	106.46	
228	147	-10.68	-60.55	106.45	
229	147	-10.69	-60.56	106.45	
230	147	-10.68	-60.57	106.44	
231	147	-10.68	-60.58	106.44	
232	147	-10.77	-60.54	106.54	
233	147	-10.77	-60.55	106.55	
234	147	-10.78	-60.55	106.55	
235	147	-10.78	-60.56	106.56	
236	147	-10.78	-60.56	106.56	
237	147	-10.77	-60.57	106.55	
238	147	-10.65	-60.55	106.39	
239	147	-10.65	-60.56	106.40	
240	147	-10.65	-60.57	106.40	
241	147	-10.65	-60.58	106.40	
242	147	-10.65	-60.59	106.40	
243	147	-10.65	-60.60	106.41	
244	147	-10.57	-60.58	106.30	
245	147	-10.57	-60.59	106.29	
246	147	-10.56	-60.60	106.29	
247	147	-10.56	-60.61	106.29	
248	147	-10.56	-60.62	106.29	
249	147	-10.57	-60.63	106.29	
250	147	-10.41	-60.62	106.11	
251	147	-10.42	-60.63	106.12	
252	147	-10.43	-60.65	106.13	
253	147	-10.43	-60.66	106.13	
254	147	-10.43	-60.67	106.14	
255	147	-10.43	-60.68	106.15	
0	147	-10.26	-60.67	105.94	
1	147	-10.26	-60.69	105.94	
2	147	-10.26	-60.69	105.94	
3	147	-10.27	-60.70	105.94	
4	147	-10.27	-60.71	105.94	
5	147	-10.26	-60.72	105.94	
6	147	-10.25	-60.69	105.92	
7	147	-10.24	-60.70	105.91	
8	147	-10.25	-60.70	105.92	
9	147	-10.24	-60.71	105.91	
10	147	-10.24	-60.72	105.91	
11	147	-10.24	-60.73	105.91	
12	147	-10.17	-60.70	105.82	
13	147	-10.17	-60.71	105.82	
14	147	-10.17	-60.72	105.82	
15	147	-10.17	-60.73	105.82	
16	147	-10.17	-60.74	105.81	
17	147	-10.17	-60.75	105.81	
18	147	-10.00	-60.74	105.61	
19	147	-10.00	-60.75	105.60	
20	147	-9.99	-60.77	105.60	
21	147	-9.99	-60.78	105.59	
22	147	-9.99	-60.80	105.58	
23	147	-9.99	-60.81	105.58	
24	147	-10.02	-60.79	105.60	
25	147	-10.01	-60.79	105.60	
26	147	-10.01	-60.81	105.60	
27	147	-9.99	-60.82	105.59	
28	147	-9.99	-60.83	105.58	
29	147	-9.99	-60.84	105.58	
30	147	-10.07	-60.80	105.66	
31	147	-10.07	-60.82	105.65	
32	147	-10.06	-60.83	105.64	
33	147	-10.05	-60.83	105.63	
34	147	-10.05	-60.84	105.63	
35	147	-10.04	-60.85	105.63	
36	147	-10.00	-60.82	105.58	
37	147	-10.00	-60.84	105.59	
38	147	-10.01	-60.84	105.60	
39	147	-10.01	-60.85	105.60	
40	147	-10.01	-60.86	105.60	
41	147	-10.02	-60.87	105.61	
42	147	-10.04	-60.83	105.63	
43	147	-10.05	-60.85	105.63	
44	147	-10.04	-60.86	105.63	
45	147	-10.04	-60.87	105.62	
46	147	-10.03	-60.89	105.62	
47	147	-10.02	-60.90	105.61	
48	147	-9.86	-60.89	105.40	
49	147	-9.85	-60.91	105.39	
50	147	-9.84	-60.92	105.38	
51	147	-9.83	-60.93	105.37	
52	147	-9.82	-60.94	105.36	
53	147	-9.81	-60.95	105.35	
54	147	-9.85	-60.91	105.38	
55	147	-9.84	-60.92	105.38	
56	147	-9.84	-60.93	105.39	
57	147	-9.83	-60.93	105.39	
58	147	-9.83	-60.93	105.39	
59	147	-9.82	-60.94	105.39	
60	147	-9.94	-60.89	105.51	
61	147	-9.92	-60.89	105.50	
62	147	-9.91	-60.90	105.48	
63	147	-9.89	-60.91	105.47	
64	147	-9.87	-60.91	105.44	
65	147	-9.84	-60.92	105.41	
66	147	-9.75	-60.91	105.30	
67	147	-9.73	-60.91	105.27	
68	147	-9.71	-60.92	105.25	
69	147	-9.69	-60.92	105.23	
70	147	-9.66	-60.93	105.21	
71	147	-9.64	-60.93	105.20	
72	147	-9.71	-60.89	105.29	
73	147	-9.69	-60.89	105.28	
74	147	-9.68	-60.90	105.28	
75	147	-9.67	-60.90	105.27	
76	147	-9.66	-60.91	105.27	
77	147	-9.66	-60.91	105.28	
78	147	-9.64	-60.89	105.25	
79	147	-9.64	-60.89	105.26	
80	147	-9.65	-60.90	105.27	
81	147	-9.65	-60.91	105.28	
82	147	-9.66	-60.92	105.29	
83	147	-9.66	-60.93	105.30	
84	147	-9.63	-60.90	105.26	
85	147	-9.63	-60.92	105.26	
86	147	-9.63	-60.93	105.26	
87	147	-9.63	-60.93	105.26	
88	147	-9.63	-60.95	105.25	
89	147	-9.63	-60.96	105.25	
90	147	-9.80	-60.91	105.43	
91	147	-9.78	-60.93	105.41	
92	147	-9.76	-60.95	105.39	
93	147	-9.75	-60.97	105.38	
94	147	-9.75	-60.98	105.37	
95	147	-9.74	-61.00	105.35	
96	147	-9.68	-60.98	105.27	
97	147	-9.67	-61.00	105.25	
98	147	-9.65	-61.02	105.23	
99	147	-9.66	-61.03	105.23	
100	147	-9.65	-61.04	105.23	
101	147	-9.65	-61.05	105.22	
102	147	-9.64	-61.03	105.20	
103	147	-9.64	-61.04	105.19	
104	147	-9.64	-61.05	105.19	
105	147	-9.65	-61.07	105.20	
106	147	-9.66	-61.08	105.20	
107	147	-9.67	-61.09	105.21	
108	147	-9.63	-61.06	105.15	
109	147	-9.65	-61.08	105.17	
110	147	-9.66	-61.09	105.18	
111	147	-9.67	-61.10	105.18	
112	147	-9.67	-61.12	105.19	
113	147	-9.68	-61.13	105.20	
114	147	-9.56	-61.11	105.05	
115	147	-9.56	-61.12	105.05	
116	147	-9.56	-61.13	105.06	
117	147	-9.57	-61.15	105.06	
118	147	-9.57	-61.16	105.06	
119	147	-9.57	-61.18	105.05	
120	147	-9.69	-61.14	105.18	
121	147	-9.70	-61.16	105.18	
122	147	-9.70	-61.17	105.18	
123	147	-9.71	-61.18	105.19	
124	147	-9.72	-61.20	105.20	
125	147	-9.72	-61.21	105.20	
126	147	-9.55	-61.19	105.00	
127	147	-9.56	-61.20	105.01	
128	147	-9.56	-61.22	105.01	
129	147	-9.56	-61.23	105.02	
130	147	-9.56	-61.23	105.03	
131	147	-9.56	-61.24	105.03	
132	147	-9.50	-61.22	104.94	
133	147	-9.50	-61.22	104.95	
134	147	-9.50	-61.22	104.94	
135	147	-9.49	-61.23	104.94	
136	147	-9.48	-61.23	104.94	
137	147	-9.48	-61.23	104.94	
138	147	-9.44	-61.20	104.90	
139	147	-9.45	-61.20	104.91	
140	147	-9.44	-61.20	104.90	
141	147	-9.44	-61.20	104.90	
142	147	-9.43	-61.21	104.89	
143	147	-9.43	-61.22	104.89	
144	147	-9.45	-61.18	104.90	
145	147	-9.45	-61.19	104.90	
146	147	-9.44	-61.19	104.89	
147	147	-9.44	-61.20	104.88	
148	147	-9.43	-61.21	104.88	
149	147	-9.42	-61.22	104.87	
150	147	-9.31	-61.19	104.72	
151	147	-9.31	-61.20	104.71	
152	147	-9.29	-61.21	104.70	
153	147	-9.29	-61.22	104.70	
154	147	-9.28	-61.23	104.69	
155	147	-9.28	-61.24	104.69	
156	147	-9.14	-61.22	104.51	
157	147	-9.14	-61.23	104.51	
158	147	-9.13	-61.24	104.51	
159	147	-9.13	-61.25	104.50	
160	147	-9.13	-61.26	104.50	
161	147	-9.13	-61.27	104.50	
162	147	-9.20	-61.23	104.57	
163	147	-9.21	-61.24	104.58	
164	147	-9.22	-61.25	104.59	
165	147	-9.22	-61.25	104.59	
166	147	-9.22	-61.26	104.60	
167	147	-9.23	-61.27	104.61	
168	147	-9.40	-61.22	104.80	
169	147	-9.39	-61.21	104.80	
170	147	-9.40	-61.22	104.81	
171	147	-9.40	-61.22	104.82	
172	147	-9.41	-61.23	104.84	
173	147	-9.42	-61.24	104.85	
174	147	-9.35	-61.21	104.75	
175	147	-9.36	-61.22	104.76	
176	147	-9.37	-61.23	104.77	
177	147	-9.37	-61.24	104.78	
178	147	-9.38	-61.26	104.78	
179	147	-9.38	-61.28	104.78	
180	147	-9.29	-61.26	104.67	
181	147	-9.29	-61.27	104.67	
182	147	-9.29	-61.29	104.66	
183	147	-9.28	-61.30	104.65	
184	147	-9.27	-61.32	104.64	
185	147	-9.27	-61.32	104.63	
186	147	-9.04	-61.31	104.36	
187	147	-9.04	-61.32	104.37	
188	147	-9.04	-61.33	104.37	
189	147	-9.05	-61.34	104.38	
190	147	-9.05	-61.34	104.39	
191	147	-9.06	-61.35	104.40	
192	147	-9.03	-61.32	104.36	
193	147	-9.04	-61.33	104.37	
194	147	-9.04	-61.33	104.38	
195	147	-9.04	-61.35	104.38	
196	147	-9.04	-61.35	104.37	
197	147	-9.04	-61.36	104.37	
198	147	-8.88	-61.34	104.18	
199	147	-8.89	-61.36	104.18	
200	147	-8.89	-61.37	104.19	
201	147	-8.89	-61.38	104.19	
202	147	-8.89	-61.39	104.19	
203	147	-8.89	-61.41	104.19	
204	147	-8.93	-61.37	104.23	
205	147	-8.93	-61.39	104.23	
206	147	-8.93	-61.40	104.23	
207	147	-8.94	-61.41	104.24	
208	147	-8.94	-61.42	104.24	
209	147	-8.93	-61.43	104.24	
210	147	-8.97	-61.39	104.27	
211	147	-8.96	-61.39	104.26	
212	147	-8.96	-61.40	104.26	
213	147	-8.94	-61.41	104.24	
214	147	-8.94	-61.41	104.24	
215	147	-8.95	-61.42	104.25	
216	147	-8.88	-61.39	104.16	
217	147	-8.88	-61.40	104.15	
218	147	-8.88	-61.40	104.15	
219	147	-8.86	-61.41	104.14	
220	147	-8.86	-61.41	104.13	
221	147	-8.85	-61.42	104.12	
222	147	-8.80	-61.39	104.05	
223	147	-8.79	-61.40	104.04	
224	147	-8.78	-61.40	104.04	
225	147	-8.78	-61.41	104.04	
226	147	-8.77	-61.41	104.04	
227	147	-8.77	-61.42	104.04	
228	147	-8.64	-61.40	103.87	
229	147	-8.62	-61.40	103.86	
230	147	-8.62	-61.41	103.86	
231	147	-8.62	-61.41	103.86	
232	147	-8.61	-61.42	103.86	
233	147	-8.61	-61.43	103.87	
234	147	-8.57	-61.39	103.82	
235	147	-8.57	-61.39	103.83	
236	147	-8.56	-61.40	103.82	
237	147	-8.56	-61.40	103.82	
238	147	-8.54	-61.41	103.81	
239	147	-8.53	-61.41	103.80	
240	147	-8.44	-61.38	103.69	
241	147	-8.44	-61.39	103.69	
242	147	-8.44	-61.40	103.69	
243	147	-8.44	-61.41	103.70	
244	147	-8.44	-61.42	103.70	
245	147	-8.43	-61.43	103.70	
246	147	-8.28	-61.40	103.51	
247	147	-8.27	-61.41	103.51	
248	147	-8.28	-61.42	103.52	
249	147	-8.27	-61.43	103.51	
250	147	-8.26	-61.43	103.50	
251	147	-8.25	-61.44	103.50	
252	147	-8.33	-61.40	103.58	
253	147	-8.33	-61.41	103.58	
254	147	-8.33	-61.41	103.58	
255	147	-8.33	-61.42	103.58	
0	147	-8.33	-61.43	103.57	
1	147	-8.33	-61.44	103.56	
2	147	-8.37	-61.41	103.60	
3	147	-8.37	-61.42	103.60	
4	147	-8.38	-61.43	103.61	
5	147	-8.38	-61.44	103.62	
6	147	-8.39	-61.45	103.63	
7	147	-8.39	-61.46	103.64	
8	147	-8.38	-61.42	103.61	
9	147	-8.37	-61.43	103.61	
10	147	-8.38	-61.44	103.63	
11	147	-8.39	-61.45	103.64	
12	147	-8.40	-61.45	103.65	
13	147	-8.41	-61.47	103.67	
14	147	-8.28	-61.45	103.51	
15	147	-8.28	-61.46	103.51	
16	147	-8.28	-61.46	103.51	
17	147	-8.28	-61.48	103.50	
18	147	-8.28	-61.49	103.50	
19	147	-8.28	-61.50	103.50	
20	147	-8.27	-61.48	103.48	
21	147	-8.27	-61.49	103.48	
22	147	-8.27	-61.50	103.49	
23	147	-8.28	-61.50	103.50	
24	147	-8.28	-61.51	103.51	
25	147	-8.27	-61.51	103.50	
26	147	-8.02	-61.49	103.21	
27	147	-8.02	-61.50	103.21	
28	147	-8.02	-61.51	103.22	
29	147	-8.03	-61.52	103.23	
30	147	-8.03	-61.53	103.23	
31	147	-8.04	-61.54	103.24	
32	147	-8.10	-61.51	103.30	
33	147	-8.11	-61.52	103.30	
34	147	-8.11	-61.53	103.31	
35	147	-8.12	-61.55	103.32	
36	147	-8.13	-61.56	103.32	
37	147	-8.13	-61.57	103.33	
38	147	-8.14	-61.53	103.34	
39	147	-8.14	-61.55	103.34	
40	147	-8.14	-61.56	103.34	
41	147	-8.13	-61.56	103.33	
42	147	-8.12	-61.57	103.32	
43	147	-8.12	-61.57	103.32	
44	147	-8.18	-61.54	103.38	
45	147	-8.18	-61.55	103.38	
46	147	-8.18	-61.56	103.39	
47	147	-8.17	-61.56	103.39	
48	147	-8.18	-61.57	103.39	
49	147	-8.18	-61.59	103.41	
50	147	-7.90	-61.57	103.09	
51	147	-7.91	-61.58	103.10	
52	147	-7.93	-61.59	103.12	
53	147	-7.93	-61.60	103.12	
54	147	-7.94	-61.60	103.13	
55	147	-7.95	-61.62	103.13	
56	147	-8.05	-61.58	103.23	
57	147	-8.05	-61.59	103.23	
58	147	-8.04	-61.61	103.22	
59	147	-8.04	-61.62	103.21	
60	147	-8.03	-61.63	103.20	
61	147	-8.02	-61.64	103.18	
62	147	-7.97	-61.61	103.11	
63	147	-7.96	-61.62	103.11	
64	147	-7.96	-61.62	103.10	
65	147	-7.95	-61.62	103.09	
66	147	-7.95	-61.63	103.10	
67	147	-7.95	-61.63	103.10	
68	147	-7.86	-61.60	102.98	
69	147	-7.86	-61.61	102.99	
70	147	-7.87	-61.61	102.99	
71	147	-7.86	-61.61	102.99	
72	147	-7.86	-61.61	103.00	
73	147	-7.87	-61.62	103.00	
74	147	-7.84	-61.58	102.96	
75	147	-7.85	-61.59	102.96	
76	147	-7.85	-61.60	102.96	
77	147	-7.85	-61.61	102.96	
78	147	-7.84	-61.62	102.95	
79	147	-7.85	-61.63	102.95	
80	147	-7.67	-61.61	102.75	
81	147	-7.68	-61.62	102.75	
82	147	-7.67	-61.63	102.75	
83	147	-7.66	-61.63	102.74	
84	147	-7.65	-61.64	102.74	
85	147	-7.65	-61.64	102.73	
86	147	-7.45	-61.61	102.49	
87	147	-7.45	-61.61	102.49	
88	147	-7.43	-61.61	102.47	
89	147	-7.43	-61.61	102.47	
90	147	-7.42	-61.62	102.45	
91	147	-7.42	-61.62	102.45	
92	147	-7.34	-61.58	102.34	
93	147	-7.32	-61.58	102.31	
94	147	-7.31	-61.58	102.29	
95	147	-7.30	-61.58	102.27	
96	147	-7.30	-61.58	102.27	
97	147	-7.30	-61.59	102.27	
